6079,2023-05-22,-1.7666666666666666,-0.8250000000000001,-1.4833333333333334,-0.5,0.5,1.6
6079,2023-05-23,-1.991666666666667,-0.6249999999999999,-2.3041666666666667,0.3,-0.5,1.1
6079,2023-05-24,-1.1750000000000003,0.4249999999999999,-0.7041666666666669,0.8,0.6,0.7
6079,2023-05-25,-1.2541666666666664,0.2166666666666666,0.6208333333333333,-1.6,-0.6,3.4
6079,2023-05-26,-2.1333333333333333,0.3083333333333333,-0.9416666666666665,0.6,0.4,1.5
6079,2023-05-27,-2.804166666666667,0.6208333333333335,-2.220833333333333,-0.5,0.3,-1.0
6079,2023-05-28,-3.283333333333333,0.6500000000000001,-4.375,0.4,0.4,-1.2
6079,2023-05-29,-3.25,0.3500000000000001,-4.295833333333333,0.5,-0.6,0.8
6079,2023-05-30,-2.858333333333334,0.6875,-3.9708333333333337,0.4,0.6,-1.8
6079,2023-05-31,-3.0750000000000006,0.37916666666666665,-4.566666666666666,0.8,1.0,1.6
6079,2023-06-01,-4.05,0.8499999999999998,-2.4124999999999996,0.3,-0.5,0.9
6079,2023-06-02,-4.179166666666665,0.7083333333333334,-4.591666666666666,0.4,-0.4,-1.1
6079,2023-06-03,-4.683333333333334,0.2625,-5.954166666666667,-0.6,-0.4,0.9
6079,2023-06-04,-5.3708333333333345,1.0875000000000001,-6.258333333333332,0.4,0.4,1.5
6079,2023-06-05,-4.754166666666667,0.6124999999999999,-8.312500000000002,-0.5,-0.5,-1.4
6079,2023-06-06,-4.845833333333334,0.36666666666666675,-8.170833333333333,-0.5,-0.6,1.3
6079,2023-06-07,-5.037499999999999,0.29166666666666663,-6.733333333333334,-4.7,-0.4,-6.4
6079,2023-06-08,-5.9750000000000005,0.6625,-5.883333333333332,0.4,0.8,1.2
6079,2023-06-09,-5.629166666666666,1.2708333333333333,-6.320833333333332,-0.5,0.8,1.3
6079,2023-06-10,-5.900000000000001,1.0124999999999997,-3.2541666666666664,-0.7,0.4,1.3
6079,2023-06-11,-6.366666666666668,1.2791666666666666,-6.662499999999999,-6.5,2.3,-8.0
6079,2023-06-12,-6.4750000000000005,1.3708333333333333,-7.258333333333333,-0.5,0.4,1.3
6079,2023-06-13,-6.837500000000001,1.1458333333333335,-7.287500000000001,-0.4,-0.6,1.6
6079,2023-06-14,-7.141666666666667,1.1875,-7.662500000000001,0.4,-0.7,1.6
6079,2023-06-15,-7.437500000000001,1.491666666666667,-7.454166666666667,0.4,0.3,1.6
6079,2023-06-16,-7.36666666666667,1.8458333333333334,-5.6625000000000005,0.7,0.5,1.9
6079,2023-06-17,-8.554166666666665,1.6375000000000002,-7.958333333333333,-9.5,1.4,-9.7
6079,2023-06-18,-8.741666666666667,1.508333333333333,-9.404166666666667,-0.8,-1.1,1.7
6079,2023-06-19,-8.504166666666666,1.2375000000000003,-8.608333333333333,-8.6,1.6,-10.2
6079,2023-06-20,-8.4,1.6208333333333336,-10.975000000000001,-8.3,2.7,-12.8
6079,2023-06-21,-9.033333333333333,1.8458333333333332,-10.187499999999998,0.6,0.3,1.8
6079,2023-06-22,-8.941666666666666,2.425,-10.820833333333333,0.5,0.7,1.5
6079,2023-06-23,-9.020833333333332,2.820833333333333,-13.758333333333333,0.5,0.5,1.4
6079,2023-06-24,-9.941666666666668,2.4541666666666666,-13.658333333333333,-0.7,-0.5,0.9
6079,2023-06-25,-11.033333333333331,2.833333333333334,-13.816666666666665,-1.9,-1.8,-0.8
6079,2023-06-26,-10.6625,3.3833333333333333,-14.333333333333334,-10.4,3.9,-16.8
6079,2023-06-27,-11.09,3.1050000000000004,-13.385,0.4,-0.4,1.4
6079,2023-06-28,-11.816666666666668,3.516666666666667,-13.233333333333333,-11.9,3.6,-15.4
6079,2023-06-29,-11.375,3.7624999999999997,-14.691666666666668,0.5,-0.5,1.3
6079,2023-06-30,-11.691666666666665,3.7208333333333328,-14.65416666666667,0.3,-0.5,1.3
6079,2023-07-01,-12.713636363636363,3.2409090909090916,-18.222727272727273,-1.1,-1.1,1.1
6079,2023-07-02,-13.06,3.8866666666666663,-18.7,-0.5,-0.3,0.7
6079,2023-07-03,-13.166666666666666,4.325,-18.05416666666667,0.4,1.0,1.5
6079,2023-07-04,-13.700000000000001,4.9125000000000005,-15.633333333333333,-0.7,1.0,1.5
6079,2023-07-05,-13.333333333333334,4.887499999999999,-15.583333333333337,0.5,0.5,1.3
6079,2023-07-06,-13.882608695652172,4.952173913043478,-16.865217391304345,0.5,-0.3,-1.1
6079,2023-07-07,-14.022222222222224,4.527777777777779,-18.561111111111114,-0.9,-1.0,-1.5
6079,2023-07-08,-14.562500000000002,4.2375,-18.299999999999997,-14.4,3.9,-20.7
6079,2023-07-09,-15.883333333333333,5.366666666666666,-18.841666666666665,-0.5,0.6,-1.2
6079,2023-07-10,-16.25,5.4,-19.375,0.2,0.4,-0.8
6079,2023-07-24,-25.82666666666666,9.693333333333332,-31.40666666666667,-26.3,10.8,-33.4
6079,2023-07-25,-26.88333333333334,10.487499999999999,-33.1875,-0.4,-0.8,1.9
6079,2023-07-26,-28.09166666666667,10.6375,-36.0125,0.4,-2.1,1.4
6079,2023-07-27,-28.570833333333322,11.745833333333332,-37.48333333333333,0.9,0.6,1.2
6079,2023-07-28,-29.883333333333322,11.908333333333337,-36.983333333333334,-0.5,0.6,1.4
6079,2023-07-29,-31.387500000000003,11.820833333333331,-37.7125,0.7,0.8,1.2
6079,2023-07-30,-32.354166666666664,12.858333333333336,-38.22916666666667,-0.9,0.6,-1.6
